city,latitude,longitude,date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,rain_sum,weather_code,wind_speed_10m_max,wind_speed_10m_mean,wind_gusts_10m_max,shortwave_radiation_sum,relative_humidity_2m_max,relative_humidity_2m_min,relative_humidity_2m_mean,dewpoint_2m_max,dewpoint_2m_min,dewpoint_2m_mean,surface_pressure_mean,cloudcover_mean,year,month_sin,month_cos,day_sin,day_cos,dayofweek_sin,dayofweek_cos,quarter_sin,quarter_cos,rain_sum_rolling_mean_3,temperature_2m_mean_rolling_mean_3,relative_humidity_2m_mean_rolling_mean_3,wind_speed_10m_mean_rolling_mean_3,dewpoint_2m_mean_rolling_mean_3,rain_sum_rolling_mean_7,temperature_2m_mean_rolling_mean_7,relative_humidity_2m_mean_rolling_mean_7,wind_speed_10m_mean_rolling_mean_7,dewpoint_2m_mean_rolling_mean_7,rain_sum_rolling_mean_14,temperature_2m_mean_rolling_mean_14,relative_humidity_2m_mean_rolling_mean_14,wind_speed_10m_mean_rolling_mean_14,dewpoint_2m_mean_rolling_mean_14,rain_sum_lag_1,temperature_2m_mean_lag_1,relative_humidity_2m_mean_lag_1,wind_speed_10m_mean_lag_1,dewpoint_2m_mean_lag_1,rain_sum_lag_2,temperature_2m_mean_lag_2,relative_humidity_2m_mean_lag_2,wind_speed_10m_mean_lag_2,dewpoint_2m_mean_lag_2,rain_sum_lag_3,temperature_2m_mean_lag_3,relative_humidity_2m_mean_lag_3,wind_speed_10m_mean_lag_3,dewpoint_2m_mean_lag_3,rain_sum_lag_7,temperature_2m_mean_lag_7,relative_humidity_2m_mean_lag_7,wind_speed_10m_mean_lag_7,dewpoint_2m_mean_lag_7
Quang Ninh,21.0064,107.2925,2022-11-29,-0.6595744680851068,0.11764705882352997,-0.17142857142857185,-0.036585365853658534,51.0,0.1065573770491805,0.8181818181818185,0.10185185185185197,-0.8991494532199269,0.16666666666666666,1.2777777777777777,0.9398496240601474,0.2500000000000007,0.3333333333333333,0.3235373416015099,0.30405854956756345,-0.8272827282728269,2022,-0.5000000000000004,0.8660254037844384,-0.20791169081775898,0.9781476007338057,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,0.07317073170731765,-0.2285714285714295,0.8295739348370913,1.0681818181818181,0.11108115394985237,0.3475609756097563,-0.5408163265306125,0.5945220193340482,1.2889610389610389,-0.25667295767053033,0.16071428571428567,-0.4846938775510207,0.28786251342642244,1.2613636363636362,-0.3421792550937866,0.18292682926829268,-0.17142857142857185,0.8834586466165385,1.1363636363636362,0.2944189808573747,0.07317073170731704,-0.3428571428571437,0.6654135338345872,1.25,-0.2847128606093275,0.19512195121951215,-0.8571428571428571,0.6240601503759372,1.477272727272727,-0.44755998921542134,0.2804878048780487,-0.40000000000000063,-0.14661654135338334,1.6590909090909087,-0.46805068751684914
Quang Ninh,21.0064,107.2925,2022-11-30,-1.0638297872340428,-1.0294117647058818,-0.9142857142857151,-0.1463414634146341,51.0,1.5327868852459017,1.8181818181818175,2.1203703703703702,-0.9283110571081408,0.16666666666666666,0.3333333333333333,0.17763157894736875,0.08333333333333358,-1.366666666666667,-0.8314909679158791,0.9580838323353572,0.09460946094609442,2022,-0.5000000000000004,0.8660254037844384,-1.133107779529596e-15,1.0,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,5.921189464667501e-16,-0.41904761904762,0.6669799498746851,1.2575757575757571,-0.07117821515233147,0.2796167247386762,-0.5897959183673473,0.6231203007518786,1.3246753246753242,-0.29595963486499943,0.15548780487804878,-0.5173469387755105,0.27906820622985967,1.3198051948051945,-0.38231329199245007,-0.036585365853658534,-0.17142857142857185,0.9398496240601474,0.8181818181818185,0.3235373416015099,0.18292682926829268,-0.17142857142857185,0.8834586466165385,1.1363636363636362,0.2944189808573747,0.07317073170731704,-0.3428571428571437,0.6654135338345872,1.25,-0.2847128606093275,0.3292682926829268,-0.5714285714285714,-0.02255639097744359,1.5681818181818181,-0.5564842275545957
Quang Ninh,21.0064,107.2925,2022-12-01,-1.7819148936170215,-2.227941176470588,-1.8285714285714287,-0.13414634146341461,51.0,1.3114754098360653,1.6590909090909087,1.2962962962962963,-1.3766707168894285,-0.9583333333333333,-0.13888888888888884,-0.555451127819548,-1.5625000000000002,-3.033333333333334,-1.9592882178484756,1.704590818363352,0.4015401540154007,2022,-2.4492935982947064e-16,1.0,0.20129852008866006,0.9795299412524945,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,-0.1056910569105685,-0.9714285714285723,0.18734335839598967,1.4318181818181814,-0.8224139480542817,0.11498257839721278,-0.7346938775510209,0.4567669172932321,1.3668831168831166,-0.4915841774833409,0.14416376306620207,-0.619387755102041,0.21092910848549892,1.3668831168831166,-0.5107075453530016,-0.1463414634146341,-0.9142857142857151,0.17763157894736875,1.8181818181818175,-0.8314909679158791,-0.036585365853658534,-0.17142857142857185,0.9398496240601474,0.8181818181818185,0.3235373416015099,0.18292682926829268,-0.17142857142857185,0.8834586466165385,1.1363636363636362,0.2944189808573747,1.018292682926829,-0.8142857142857143,0.6090225563909769,1.3636363636363635,-0.589916419520085
Quang Ninh,21.0064,107.2925,2022-12-02,-3.085106382978724,-3.7941176470588207,-3.6857142857142864,-0.1585365853658536,51.0,0.11475409836065559,0.31818181818181823,0.0,-1.5431348724179828,-3.3333333333333335,-0.2222222222222222,-1.4699248120300743,-3.6666666666666687,-4.022222222222222,-4.129414936640603,1.7724550898204143,0.3729372937293727,2022,-2.4492935982947064e-16,1.0,0.39435585511331855,0.9189578116202306,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,-0.14634146341463353,-2.1428571428571437,-0.6159147869674175,1.2651515151515147,-2.3067313741349857,-0.0034843205574910346,-1.1387755102040822,0.18071965628356532,1.2110389610389607,-1.0049300928244032,0.12325783972125436,-0.8561224489795921,0.07451664876476861,1.3214285714285712,-0.7967299618688123,-0.13414634146341461,-1.8285714285714287,-0.555451127819548,1.6590909090909087,-1.9592882178484756,-0.1463414634146341,-0.9142857142857151,0.17763157894736875,1.8181818181818175,-0.8314909679158791,-0.036585365853658534,-0.17142857142857185,0.9398496240601474,0.8181818181818185,0.3235373416015099,0.6707317073170731,-0.8571428571428571,0.4624060150375936,1.4090909090909087,-0.535993529253167
Quang Ninh,21.0064,107.2925,2022-12-03,-2.2127659574468095,-2.588235294117645,-2.6000000000000005,-0.20731707317073167,3.0,-0.6065573770491801,0.022727272727272645,-0.8333333333333333,-1.0388821385176183,-2.0,0.1111111111111111,-0.669172932330827,-2.5833333333333344,-2.8444444444444446,-2.71879212725802,1.3120425815037204,0.3245324532453248,2022,-2.4492935982947064e-16,1.0,0.5712682150947923,0.8207634412072763,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,-0.16666666666666605,-2.704761904761906,-0.8981829573934826,0.6666666666666664,-2.9358317605823667,-0.060975609756097296,-1.387755102040817,-0.004027926960258142,1.003246753246753,-1.3293918268304885,0.11803135888501741,-1.0153061224489799,0.02027389903329709,1.227272727272727,-0.9680506875168501,-0.1585365853658536,-3.6857142857142864,-1.4699248120300743,0.31818181818181823,-4.129414936640603,-0.13414634146341461,-1.8285714285714287,-0.555451127819548,1.6590909090909087,-1.9592882178484756,-0.1463414634146341,-0.9142857142857151,0.17763157894736875,1.8181818181818175,-0.8314909679158791,0.19512195121951215,-0.8571428571428571,0.6240601503759372,1.477272727272727,-0.44755998921542134
Quang Ninh,21.0064,107.2925,2022-12-04,-2.2978723404255326,-2.1176470588235277,-2.4285714285714284,-0.18292682926829265,51.0,-0.3770491803278689,0.4772727272727271,-0.5648148148148145,-1.45321992709599,-2.1666666666666665,0.16666666666666666,-0.7105263157894731,-2.611111111111112,-2.5555555555555554,-2.582906443785386,1.4950099800399925,0.3960396039603957,2022,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,-0.18292682926829207,-2.9047619047619055,-0.9498746867167913,0.27272727272727254,-3.1437045025613366,-0.09756097560975582,-1.6857142857142862,-0.20059076262083822,0.8928571428571426,-1.65770519585564,0.11977351916376307,-1.1500000000000004,0.009532760472609718,1.1753246753246753,-1.0951546431460144,-0.20731707317073167,-2.6000000000000005,-0.669172932330827,0.022727272727272645,-2.71879212725802,-0.1585365853658536,-3.6857142857142864,-1.4699248120300743,0.31818181818181823,-4.129414936640603,-0.13414634146341461,-1.8285714285714287,-0.555451127819548,1.6590909090909087,-1.9592882178484756,0.07317073170731704,-0.3428571428571437,0.6654135338345872,1.25,-0.2847128606093275
Quang Ninh,21.0064,107.2925,2022-12-05,-2.7234042553191493,-3.1470588235294095,-3.2571428571428576,-0.1585365853658536,51.0,0.6393442622950816,0.7954545454545454,0.5648148148148149,-1.4034021871202915,-2.5,-0.2777777777777778,-1.2819548872180448,-3.750000000000002,-3.3111111111111113,-3.6678349959557823,1.930139720558971,-0.22002200220021972,2022,-2.4492935982947064e-16,1.0,0.8486442574947509,0.5289640103269624,0.0,1.0,-2.4492935982947064e-16,1.0,-0.18292682926829207,-2.7619047619047628,-0.8872180451127814,0.4318181818181816,-2.989844522333063,-0.14634146341463386,-2.126530612244898,-0.5099355531686358,0.8441558441558439,-2.2237414782575198,0.12325783972125436,-1.3500000000000003,-0.03531149301826033,1.1266233766233766,-1.2967492200439075,-0.18292682926829265,-2.4285714285714284,-0.7105263157894731,0.4772727272727271,-2.582906443785386,-0.20731707317073167,-2.6000000000000005,-0.669172932330827,0.022727272727272645,-2.71879212725802,-0.1585365853658536,-3.6857142857142864,-1.4699248120300743,0.31818181818181823,-4.129414936640603,0.18292682926829268,-0.17142857142857185,0.8834586466165385,1.1363636363636362,0.2944189808573747
Quang Ninh,21.0064,107.2925,2022-12-06,-2.468085106382979,-3.1176470588235268,-3.0571428571428574,-0.20731707317073167,3.0,0.6885245901639342,0.7954545454545454,0.39814814814814853,-0.5516403402187119,-2.8333333333333335,-0.2222222222222222,-1.1766917293233077,-3.222222222222224,-3.488888888888889,-3.427338905365327,1.6533599467731988,-0.733498349834983,2022,-2.4492935982947064e-16,1.0,0.9377521321470804,0.3473052528448203,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,-0.18292682926829207,-2.9142857142857146,-1.0563909774436082,0.6893939393939391,-3.2260267817021653,-0.17073170731707288,-2.5387755102040823,-0.8122986036519865,0.8409090909090906,-2.7595809421099244,0.08841463414634147,-1.539795918367347,-0.10888829215896921,1.0649350649350648,-1.5081269498902277,-0.1585365853658536,-3.2571428571428576,-1.2819548872180448,0.7954545454545454,-3.6678349959557823,-0.18292682926829265,-2.4285714285714284,-0.7105263157894731,0.4772727272727271,-2.582906443785386,-0.20731707317073167,-2.6000000000000005,-0.669172932330827,0.022727272727272645,-2.71879212725802,-0.036585365853658534,-0.17142857142857185,0.9398496240601474,0.8181818181818185,0.3235373416015099
Quang Ninh,21.0064,107.2925,2022-12-07,-2.2127659574468095,-2.6470588235294095,-2.6000000000000005,-0.20731707317073167,3.0,0.5573770491803275,0.7499999999999997,0.39814814814814853,-1.39003645200486,-3.0,0.0,-1.1240601503759398,-2.7777777777777795,-2.8222222222222224,-2.9884065785926115,1.5163007318696842,0.1628162816281632,2022,-2.4492935982947064e-16,1.0,0.9884683243281114,0.1514277775045767,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,-0.19105691056910504,-2.971428571428572,-1.1942355889724305,0.7803030303030299,-3.3611934933045737,-0.1794425087108011,-2.7795918367346943,-0.9982545649838878,0.6883116883116881,-3.067711743635172,0.050087108013937294,-1.6846938775510207,-0.18756713211600465,1.0064935064935063,-1.6818356892500856,-0.20731707317073167,-3.0571428571428574,-1.1766917293233077,0.7954545454545454,-3.427338905365327,-0.1585365853658536,-3.2571428571428576,-1.2819548872180448,0.7954545454545454,-3.6678349959557823,-0.18292682926829265,-2.4285714285714284,-0.7105263157894731,0.4772727272727271,-2.582906443785386,-0.1463414634146341,-0.9142857142857151,0.17763157894736875,1.8181818181818175,-0.8314909679158791
Quang Ninh,21.0064,107.2925,2022-12-08,-2.0425531914893624,-2.0294117647058805,-2.2857142857142856,-0.20731707317073167,3.0,-0.08196721311475408,0.6818181818181818,-0.0370370370370369,-1.0243013365735114,-2.3333333333333335,0.16666666666666666,-0.7969924812030077,-2.7222222222222237,-2.1333333333333337,-2.503100566190347,1.4384564204924073,0.17931793179317967,2022,-2.4492935982947064e-16,1.0,0.9987165071710528,-0.05064916883871264,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,-0.20731707317073167,-2.6476190476190484,-1.0325814536340847,0.7424242424242422,-2.972948683382762,-0.18989547038327495,-2.844897959183674,-1.0327604726100963,0.5487012987012985,-3.1453992219697255,-0.03745644599303133,-1.789795918367347,-0.2879967776584321,0.9577922077922078,-1.818491699726533,-0.20731707317073167,-2.6000000000000005,-1.1240601503759398,0.7499999999999997,-2.9884065785926115,-0.20731707317073167,-3.0571428571428574,-1.1766917293233077,0.7954545454545454,-3.427338905365327,-0.1585365853658536,-3.2571428571428576,-1.2819548872180448,0.7954545454545454,-3.6678349959557823,-0.13414634146341461,-1.8285714285714287,-0.555451127819548,1.6590909090909087,-1.9592882178484756
Quang Ninh,21.0064,107.2925,2022-12-09,-2.170212765957448,-2.0588235294117636,-2.342857142857144,-0.20731707317073167,3.0,-0.6229508196721312,-0.22727272727272727,-0.898148148148148,-1.5893074119076547,-1.2083333333333321,0.2222222222222222,-0.616541353383459,-2.527777777777779,-2.155555555555556,-2.4459423025074134,1.206919494344725,0.10891089108910883,2022,-2.4492935982947064e-16,1.0,0.9680771188662043,-0.2506525322587204,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,-0.20731707317073167,-2.4095238095238103,-0.8458646616541352,0.4015151515151512,-2.645816482430124,-0.19686411149825753,-2.653061224489796,-0.9108485499462942,0.4707792207792205,-2.9049031313792697,-0.10017421602787453,-1.895918367346939,-0.3650644468313645,0.8409090909090907,-1.9549166121018362,-0.20731707317073167,-2.2857142857142856,-0.7969924812030077,0.6818181818181818,-2.503100566190347,-0.20731707317073167,-2.6000000000000005,-1.1240601503759398,0.7499999999999997,-2.9884065785926115,-0.20731707317073167,-3.0571428571428574,-1.1766917293233077,0.7954545454545454,-3.427338905365327,-0.1585365853658536,-3.6857142857142864,-1.4699248120300743,0.31818181818181823,-4.129414936640603
Quang Ninh,21.0064,107.2925,2022-12-10,-1.8936170212765966,-2.1176470588235277,-2.2000000000000006,-0.11585365853658532,53.0,0.06557377049180332,0.6136363636363634,0.027777777777777842,-1.0473876063183474,-1.8333333333333333,0.1111111111111111,-0.612781954887218,-2.527777777777779,-2.088888888888889,-2.3283904017255317,1.1377245508982365,-0.3476347634763475,2022,-2.4492935982947064e-16,1.0,0.8978045395707416,-0.4403941515576344,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,-0.1768292682926823,-2.276190476190477,-0.6754385964912278,0.3560606060606058,-2.425811090141097,-0.1837979094076652,-2.5959183673469393,-0.9027926960257784,0.555194805194805,-2.8491314563032,-0.12238675958188149,-1.9918367346938781,-0.45341031149301836,0.779220779220779,-2.089261641566844,-0.20731707317073167,-2.342857142857144,-0.616541353383459,-0.22727272727272727,-2.4459423025074134,-0.20731707317073167,-2.2857142857142856,-0.7969924812030077,0.6818181818181818,-2.503100566190347,-0.20731707317073167,-2.6000000000000005,-1.1240601503759398,0.7499999999999997,-2.9884065785926115,-0.20731707317073167,-2.6000000000000005,-0.669172932330827,0.022727272727272645,-2.71879212725802
Quang Ninh,21.0064,107.2925,2022-12-11,-2.2978723404255326,-2.411764705882351,-2.5428571428571436,-0.20731707317073167,3.0,1.0,1.0170454545454546,1.027777777777778,-1.057108140947752,-3.0,-0.5,-1.5864661654135332,-3.4166666666666683,-2.8222222222222224,-3.254785656511188,1.3878908848969398,-0.40044004400440025,2022,-2.4492935982947064e-16,1.0,0.7907757369376989,-0.6121059825476626,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,-0.1768292682926823,-2.361904761904763,-0.9385964912280698,0.4678030303030301,-2.6763727869147114,-0.18728222996515648,-2.612244897959184,-1.0279269602577872,0.6323051948051946,-2.9451142009783142,-0.1424216027874564,-2.148979591836735,-0.6142588614393126,0.7625811688311687,-2.3014096984169767,-0.11585365853658532,-2.2000000000000006,-0.612781954887218,0.6136363636363634,-2.3283904017255317,-0.20731707317073167,-2.342857142857144,-0.616541353383459,-0.22727272727272727,-2.4459423025074134,-0.20731707317073167,-2.2857142857142856,-0.7969924812030077,0.6818181818181818,-2.503100566190347,-0.18292682926829265,-2.4285714285714284,-0.7105263157894731,0.4772727272727271,-2.582906443785386
Quang Ninh,21.0064,107.2925,2022-12-12,-2.021276595744681,-2.6470588235294095,-2.5714285714285716,-0.20731707317073167,3.0,0.08196721311475408,0.8636363636363633,-0.0370370370370369,-0.4556500607533414,-4.375,-1.1111111111111112,-2.393796992481201,-4.055555555555558,-3.688888888888889,-4.089511997843084,1.741849634065267,-1.16061606160616,2022,-2.4492935982947064e-16,1.0,0.6513724827222223,-0.758758122692791,0.0,1.0,-2.4492935982947064e-16,1.0,-0.1768292682926823,-2.4380952380952388,-1.5310150375939837,0.8314393939393936,-3.224229352026601,-0.19425087108013908,-2.5142857142857147,-1.1867615467239523,0.6420454545454543,-3.0053537726765,-0.1702961672473867,-2.3204081632653066,-0.8483485499462942,0.7431006493506491,-2.61454762546701,-0.20731707317073167,-2.5428571428571436,-1.5864661654135332,1.0170454545454546,-3.254785656511188,-0.11585365853658532,-2.2000000000000006,-0.612781954887218,0.6136363636363634,-2.3283904017255317,-0.20731707317073167,-2.342857142857144,-0.616541353383459,-0.22727272727272727,-2.4459423025074134,-0.1585365853658536,-3.2571428571428576,-1.2819548872180448,0.7954545454545454,-3.6678349959557823
Quang Ninh,21.0064,107.2925,2022-12-13,-2.3191489361702136,-3.382352941176468,-2.9928571428571433,-0.20731707317073167,0.0,0.6065573770491801,0.977272727272727,0.6666666666666669,-0.23329283110571059,-4.0,-1.1666666666666667,-2.1879699248120295,-3.8055555555555576,-3.9777777777777774,-4.081962793205715,1.7425149700599345,-2.155115511551154,2022,-2.4492935982947064e-16,1.0,0.48530196253108104,-0.8743466161445821,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,-0.20731707317073167,-2.702380952380953,-2.056077694235588,0.9526515151515148,-3.8087534825199953,-0.19425087108013908,-2.5051020408163267,-1.3312298603651982,0.6680194805194802,-3.0988714709394136,-0.1824912891986062,-2.5219387755102045,-1.0717642320085923,0.7544642857142855,-2.929226206524669,-0.20731707317073167,-2.5714285714285716,-2.393796992481201,0.8636363636363633,-4.089511997843084,-0.20731707317073167,-2.5428571428571436,-1.5864661654135332,1.0170454545454546,-3.254785656511188,-0.11585365853658532,-2.2000000000000006,-0.612781954887218,0.6136363636363634,-2.3283904017255317,-0.20731707317073167,-3.0571428571428574,-1.1766917293233077,0.7954545454545454,-3.427338905365327
Quang Ninh,21.0064,107.2925,2022-12-14,-2.1276595744680855,-3.3529411764705856,-2.971428571428572,-0.20731707317073167,0.0,0.24590163934426224,0.31818181818181823,0.027777777777777842,-0.2648845686512758,-3.1666666666666665,-1.3333333333333333,-2.5300751879699233,-3.6666666666666687,-4.444444444444445,-4.321380425990832,1.9594145043247833,-2.235423542354234,2022,-2.4492935982947064e-16,1.0,0.29936312297335804,-0.9541392564000488,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,-0.20731707317073167,-2.8452380952380962,-2.3706140350877174,0.7196969696969694,-4.164285072346543,-0.19425087108013908,-2.558163265306123,-1.5320891514500532,0.6063311688311686,-3.289296306282016,-0.18684668989547035,-2.6688775510204086,-1.2651718582169704,0.6473214285714285,-3.178504024958594,-0.20731707317073167,-2.9928571428571433,-2.1879699248120295,0.977272727272727,-4.081962793205715,-0.20731707317073167,-2.5714285714285716,-2.393796992481201,0.8636363636363633,-4.089511997843084,-0.20731707317073167,-2.5428571428571436,-1.5864661654135332,1.0170454545454546,-3.254785656511188,-0.20731707317073167,-2.6000000000000005,-1.1240601503759398,0.7499999999999997,-2.9884065785926115
Quang Ninh,21.0064,107.2925,2022-12-15,-2.4042553191489366,-3.205882352941174,-3.028571428571429,-0.20731707317073167,1.0,-0.19672131147540967,0.3863636363636362,-0.30555555555555525,-0.2515188335358445,-1.3333333333333333,-1.0555555555555556,-2.0375939849624043,-3.361111111111113,-4.177777777777778,-4.021569156106766,1.3133732534930558,-2.194719471947193,2022,-2.4492935982947064e-16,1.0,0.10116832198743272,-0.994869323391895,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,-0.20731707317073167,-2.9976190476190485,-2.2518796992481183,0.5606060606060604,-4.141637458434438,-0.19425087108013908,-2.664285714285715,-1.7093179377013956,0.5641233766233763,-3.50622039055579,-0.19207317073170724,-2.754591836734694,-1.3710392051557458,0.5564123376623376,-3.3258098062627575,-0.20731707317073167,-2.971428571428572,-2.5300751879699233,0.31818181818181823,-4.321380425990832,-0.20731707317073167,-2.9928571428571433,-2.1879699248120295,0.977272727272727,-4.081962793205715,-0.20731707317073167,-2.5714285714285716,-2.393796992481201,0.8636363636363633,-4.089511997843084,-0.20731707317073167,-2.2857142857142856,-0.7969924812030077,0.6818181818181818,-2.503100566190347
Quang Ninh,21.0064,107.2925,2022-12-16,-1.8510638297872348,-2.8823529411764683,-2.4285714285714284,-0.20731707317073167,3.0,0.8852459016393438,1.2727272727272725,0.8611111111111115,-0.6840826245443498,-2.8333333333333335,-0.6111111111111112,-1.7857142857142847,-3.1666666666666683,-3.066666666666667,-3.2892963062820155,1.3160345974717809,-1.242024202420241,2022,-2.4492935982947064e-16,1.0,-0.10116832198743204,-0.9948693233918952,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,-0.20731707317073167,-2.80952380952381,-2.117794486215537,0.6590909090909088,-3.877415296126538,-0.19425087108013908,-2.6765306122448984,-1.8763426423200846,0.7784090909090906,-3.626699533952162,-0.19555749128919858,-2.6647959183673473,-1.3935955961331896,0.6245941558441557,-3.265801332665716,-0.20731707317073167,-3.028571428571429,-2.0375939849624043,0.3863636363636362,-4.021569156106766,-0.20731707317073167,-2.971428571428572,-2.5300751879699233,0.31818181818181823,-4.321380425990832,-0.20731707317073167,-2.9928571428571433,-2.1879699248120295,0.977272727272727,-4.081962793205715,-0.20731707317073167,-2.342857142857144,-0.616541353383459,-0.22727272727272727,-2.4459423025074134
Quang Ninh,21.0064,107.2925,2022-12-17,-2.5744680851063837,-3.0882352941176445,-3.0571428571428574,-0.20731707317073167,3.0,1.9999999999999993,1.9318181818181817,2.1666666666666665,-1.3147023086269745,-6.0,-1.8333333333333333,-3.7020676691729295,-3.9166666666666687,-5.311111111111112,-5.030466433000809,2.599467731204357,0.39823982398239743,2022,-2.4492935982947064e-16,1.0,-0.2993631229733582,-0.9541392564000488,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,-0.20731707317073167,-2.8380952380952387,-2.508458646616539,1.1969696969696966,-4.113777298463197,-0.20731707317073167,-2.798979591836735,-2.3176691729323293,0.9667207792207789,-4.012710395562916,-0.19555749128919855,-2.697448979591837,-1.610230934479054,0.760957792207792,-3.4309209259330578,-0.20731707317073167,-2.4285714285714284,-1.7857142857142847,1.2727272727272725,-3.2892963062820155,-0.20731707317073167,-3.028571428571429,-2.0375939849624043,0.3863636363636362,-4.021569156106766,-0.20731707317073167,-2.971428571428572,-2.5300751879699233,0.31818181818181823,-4.321380425990832,-0.11585365853658532,-2.2000000000000006,-0.612781954887218,0.6136363636363634,-2.3283904017255317
Quang Ninh,21.0064,107.2925,2022-12-18,-2.7872340425531923,-3.3235294117647034,-3.400000000000001,-0.20731707317073167,3.0,0.5409836065573771,1.0454545454545452,0.39814814814814853,-0.4605103280680436,-6.833333333333333,-2.2916666666666665,-4.300751879699245,-4.694444444444446,-6.444444444444446,-6.118360744135886,2.7751164337991576,-0.21122112211221106,2022,-2.4492935982947064e-16,1.0,-0.4853019625310808,-0.8743466161445822,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,-0.20731707317073167,-2.9619047619047625,-3.2628446115288194,1.4166666666666663,-4.8127078278062365,-0.20731707317073167,-2.9214285714285717,-2.705424274973145,0.9707792207792204,-4.421792550937873,-0.19729965156794418,-2.766836734693878,-1.866675617615466,0.8015422077922076,-3.6834533759580936,-0.20731707317073167,-3.0571428571428574,-3.7020676691729295,1.9318181818181817,-5.030466433000809,-0.20731707317073167,-2.4285714285714284,-1.7857142857142847,1.2727272727272725,-3.2892963062820155,-0.20731707317073167,-3.028571428571429,-2.0375939849624043,0.3863636363636362,-4.021569156106766,-0.20731707317073167,-2.5428571428571436,-1.5864661654135332,1.0170454545454546,-3.254785656511188
Quang Ninh,21.0064,107.2925,2022-12-19,-2.8085106382978733,-3.5294117647058796,-3.5928571428571443,-0.20731707317073167,2.0,0.45901639344262296,1.1136363636363635,0.29629629629629656,-0.23086269744835947,-4.833333333333333,-1.6111111111111112,-3.0601503759398474,-4.77777777777778,-5.0888888888888895,-5.276894041520625,1.8789088489687995,-1.9636963696369623,2022,-2.4492935982947064e-16,1.0,-0.651372482722222,-0.7587581226927911,0.0,1.0,-2.4492935982947064e-16,1.0,-0.20731707317073167,-3.3500000000000014,-3.6876566416040064,1.3636363636363633,-5.475240406219108,-0.20731707317073167,-3.067346938775511,-2.800617615467238,1.006493506493506,-4.591418557177521,-0.20078397212543547,-2.790816326530613,-1.993689581095595,0.8242694805194803,-3.7983861649270105,-0.20731707317073167,-3.400000000000001,-4.300751879699245,1.0454545454545452,-6.118360744135886,-0.20731707317073167,-3.0571428571428574,-3.7020676691729295,1.9318181818181817,-5.030466433000809,-0.20731707317073167,-2.4285714285714284,-1.7857142857142847,1.2727272727272725,-3.2892963062820155,-0.20731707317073167,-2.5714285714285716,-2.393796992481201,0.8636363636363633,-4.089511997843084
Quang Ninh,21.0064,107.2925,2022-12-20,-2.382978723404256,-3.382352941176468,-2.885714285714286,-0.20731707317073167,3.0,1.3114754098360653,1.1818181818181817,1.2685185185185186,-1.255164034021871,-3.1666666666666665,-0.4444444444444444,-1.665413533834586,-3.0555555555555576,-3.9777777777777774,-3.5912644917767587,1.3087159015303278,-0.1991199119911991,2022,-2.4492935982947064e-16,1.0,-0.7907757369376986,-0.6121059825476627,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,-0.20731707317073167,-3.2928571428571445,-3.0087719298245585,1.1136363636363633,-4.99550642581109,-0.20731707317073167,-3.0520408163265316,-2.7259667024704597,1.0357142857142854,-4.521318799830527,-0.20078397212543547,-2.7785714285714294,-2.028598281417829,0.851866883116883,-3.81009513538497,-0.20731707317073167,-3.5928571428571443,-3.0601503759398474,1.1136363636363635,-5.276894041520625,-0.20731707317073167,-3.400000000000001,-4.300751879699245,1.0454545454545452,-6.118360744135886,-0.20731707317073167,-3.0571428571428574,-3.7020676691729295,1.9318181818181817,-5.030466433000809,-0.20731707317073167,-2.9928571428571433,-2.1879699248120295,0.977272727272727,-4.081962793205715
